window_id,video_id,video_filename,start_time,end_time,duration,silence_ratio,narration_density,avg_silence_duration,words_per_minute,avg_confidence
ghum_suncorp_w007,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,512.039,590.349,78.31,0.0,1.0,0.0,216.06,0.9329
ghum_suncorp_w008,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,591.03,677.82,86.79,0.0,1.0,0.0,258.56,0.9098
ghum_suncorp_w009,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,678.34,749.679,71.339,0.0009,0.9991,0.032,270.82,0.8982
ghum_suncorp_w010,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,749.919,810.409,60.49,0.0021,0.9979,0.064,299.55,0.9226
ghum_suncorp_w011,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,810.919,872.44,61.521,0.024,0.976,0.1338,219.44,0.9352
ghum_suncorp_w012,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,873.159,948.289,75.13,0.0115,0.9885,0.0785,241.98,0.9283
ghum_suncorp_w013,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,948.919,1011.429,62.51,0.0,1.0,0.0,222.68,0.9418
ghum_suncorp_w014,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1011.869,1072.119,60.25,0.0021,0.9979,0.064,216.1,0.9638
ghum_suncorp_w015,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1072.8,1151.51,78.71,0.0,1.0,0.0,270.61,0.9344
ghum_suncorp_w016,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1152.4,1217.53,65.13,0.001,0.999,0.032,270.84,0.9344
ghum_suncorp_w017,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1217.949,1290.16,72.211,0.008,0.992,0.0823,279.18,0.9019
ghum_suncorp_w018,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1290.709,1355.31,64.601,0.0025,0.9975,0.08,248.91,0.9533
ghum_suncorp_w019,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1355.859,1432.369,76.51,0.0046,0.9954,0.088,290.16,0.9207
ghum_suncorp_w020,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1432.89,1497.959,65.069,0.0005,0.9995,0.032,305.21,0.9483
ghum_suncorp_w021,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1498.78,1566.75,67.97,0.0014,0.9986,0.048,208.33,0.9467
ghum_suncorp_w022,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1567.3,1637.01,69.71,0.0014,0.9986,0.096,267.68,0.9429
ghum_suncorp_w023,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1638.16,1698.469,60.309,0.0053,0.9947,0.08,253.69,0.9388
ghum_suncorp_w024,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1699.089,1761.109,62.02,0.0284,0.9716,0.1257,263.14,0.9524
ghum_suncorp_w025,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1761.68,1832.67,70.99,0.0077,0.9923,0.068,324.55,0.9342
ghum_suncorp_w026,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1832.89,1914.449,81.559,0.0063,0.9937,0.0569,295.74,0.9105
ghum_suncorp_w027,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1914.81,1983.8,68.99,0.0107,0.9893,0.1227,324.39,0.9332
ghum_suncorp_w028,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,1983.81,2049.61,65.8,0.0097,0.9903,0.0914,331.91,0.922
ghum_suncorp_w029,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2050.219,2122.189,71.97,0.0018,0.9982,0.0427,210.92,0.949
ghum_suncorp_w030,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2122.36,2206.55,84.19,0.0046,0.9954,0.064,288.63,0.9521
ghum_suncorp_w031,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2208.1,2271.189,63.089,0.0036,0.9964,0.048,231.1,0.9737
ghum_suncorp_w032,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2271.699,2334.879,63.18,0.0071,0.9929,0.112,301.99,0.9176
ghum_suncorp_w033,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2336.11,2410.33,74.22,0.0086,0.9914,0.0582,267.58,0.9564
ghum_suncorp_w034,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2410.719,2492.699,81.98,0.0098,0.9902,0.0889,260.55,0.8949
ghum_suncorp_w035,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2494.01,2561.929,67.919,0.0052,0.9948,0.0587,272.97,0.935
ghum_suncorp_w036,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2563.56,2637.889,74.329,0.0047,0.9953,0.088,229.25,0.9339
ghum_suncorp_w037,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2639.07,2718.04,78.97,0.0191,0.9809,0.1003,242.37,0.9081
ghum_suncorp_w038,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2718.879,2783.209,64.33,0.0135,0.9865,0.0576,245.3,0.9419
ghum_suncorp_w039,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2783.979,2867.514,83.535,0.0058,0.9942,0.0686,262.88,0.9129
ghum_suncorp_w040,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2867.524,2935.719,68.195,0.0122,0.9878,0.0693,285.94,0.925
ghum_suncorp_w041,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,2936.78,3028.51,91.73,0.0241,0.9759,0.1004,266.22,0.9179
ghum_suncorp_w042,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3028.52,3093.679,65.159,0.0059,0.9941,0.0549,334.26,0.9391
ghum_suncorp_w043,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3094.0,3155.53,61.53,0.0261,0.9739,0.0941,244.76,0.8952
ghum_suncorp_w044,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3156.37,3219.189,62.819,0.0245,0.9755,0.128,375.36,0.9318
ghum_suncorp_w045,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3219.709,3294.169,74.46,0.0069,0.9931,0.1024,298.15,0.9265
ghum_suncorp_w046,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3294.479,3364.459,69.98,0.0192,0.9808,0.1034,369.53,0.9275
ghum_suncorp_w047,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3364.61,3426.82,62.21,0.0046,0.9954,0.072,271.98,0.9343
ghum_suncorp_w048,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3427.8,3488.83,61.03,0.0005,0.9995,0.032,200.56,0.9331
ghum_suncorp_w049,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3489.729,3556.31,66.581,0.0,1.0,0.0,227.99,0.9443
ghum_suncorp_w050,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3556.649,3635.659,79.01,0.0,1.0,0.0,258.2,0.9249
ghum_suncorp_w051,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3635.969,3700.709,64.74,0.0,1.0,0.0,216.87,0.9066
ghum_suncorp_w052,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3701.469,3771.07,69.601,0.0,1.0,0.0,304.31,0.9548
ghum_suncorp_w053,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3771.6,3832.389,60.789,0.0,1.0,0.0,324.73,0.9536
ghum_suncorp_w054,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3832.909,3897.459,64.55,0.0,1.0,0.0,301.16,0.9238
ghum_suncorp_w055,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3898.0,3977.52,79.52,0.0,1.0,0.0,307.85,0.9049
ghum_suncorp_w056,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,3978.02,4051.909,73.889,0.0,1.0,0.0,306.95,0.9262
ghum_suncorp_w057,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4052.52,4122.528,70.008,0.0,1.0,0.0,226.26,0.9472
ghum_suncorp_w058,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4124.608,4188.189,63.581,0.0,1.0,0.0,278.39,0.9202
ghum_suncorp_w059,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4189.83,4259.299,69.469,0.0,1.0,0.0,310.07,0.9625
ghum_suncorp_w060,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4259.669,4337.97,78.301,0.0,1.0,0.0,280.46,0.9323
ghum_suncorp_w061,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4338.49,4406.6,68.11,0.0,1.0,0.0,208.78,0.9137
ghum_suncorp_w062,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4407.009,4469.399,62.39,0.0,1.0,0.0,325.05,0.9195
ghum_suncorp_w063,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4469.95,4541.189,71.239,0.0382,0.9618,0.1295,274.57,0.928
ghum_suncorp_w064,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4541.99,4613.189,71.199,0.0378,0.9622,0.096,245.23,0.9051
ghum_suncorp_w065,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4613.75,4677.85,64.1,0.0285,0.9715,0.1403,174.1,0.8491
ghum_suncorp_w066,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4682.299,4747.189,64.89,0.0227,0.9773,0.1132,185.85,0.9025
ghum_suncorp_w067,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4747.839,4833.49,85.651,0.0195,0.9805,0.128,217.86,0.9459
ghum_suncorp_w068,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4833.859,4916.31,82.451,0.012,0.988,0.0902,317.28,0.8998
ghum_suncorp_w069,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4916.93,4980.7,63.77,0.0307,0.9693,0.1084,244.63,0.9037
ghum_suncorp_w070,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,4980.85,5046.069,65.219,0.0236,0.9764,0.0836,285.19,0.8925
ghum_suncorp_w071,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5046.49,5106.83,60.34,0.0159,0.9841,0.0738,223.73,0.8957
ghum_suncorp_w072,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5107.759,5171.0,63.241,0.0,1.0,0.0,261.86,0.9096
ghum_suncorp_w073,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5171.7,5235.709,64.009,0.0,1.0,0.0,195.91,0.883
ghum_suncorp_w074,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5236.689,5297.22,60.531,0.0,1.0,0.0,236.9,0.9165
ghum_suncorp_w075,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5297.759,5368.169,70.41,0.0,1.0,0.0,290.58,0.9394
ghum_suncorp_w076,ghum_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ghum.mp4,5368.729,5465.5,96.771,0.0159,0.9841,0.376,218.25,0.9286
ramazankawish_suncorp_w000,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2.64,62.83,60.19,0.017,0.983,0.3413,102.67,0.9804
ramazankawish_suncorp_w001,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,63.979,125.15,61.171,0.0,1.0,0.0,54.93,0.9575
ramazankawish_suncorp_w002,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,126.309,189.639,63.33,0.0,1.0,0.0,71.06,0.9137
ramazankawish_suncorp_w003,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,192.229,255.16,62.931,0.0,1.0,0.0,63.88,0.8921
ramazankawish_suncorp_w004,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,259.1,319.22,60.12,0.0,1.0,0.0,75.85,0.9188
ramazankawish_suncorp_w005,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,321.959,386.92,64.961,0.0,1.0,0.0,56.34,0.8778
ramazankawish_suncorp_w006,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,387.529,451.339,63.81,0.0,1.0,0.0,67.7,0.9016
ramazankawish_suncorp_w007,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,454.239,526.239,72.0,0.0,1.0,0.0,91.67,0.9354
ramazankawish_suncorp_w008,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,526.869,591.789,64.92,0.0,1.0,0.0,82.26,0.9491
ramazankawish_suncorp_w009,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,592.789,656.27,63.481,0.0,1.0,0.0,78.45,0.8893
ramazankawish_suncorp_w010,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,656.979,722.09,65.111,0.0,1.0,0.0,131.77,0.9667
ramazankawish_suncorp_w011,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,722.809,793.4,70.591,0.0,1.0,0.0,127.5,0.9674
ramazankawish_suncorp_w012,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,794.71,855.099,60.389,0.0032,0.9968,0.192,109.29,0.9752
ramazankawish_suncorp_w013,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,855.809,918.989,63.18,0.0,1.0,0.0,114.91,0.972
ramazankawish_suncorp_w014,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,919.65,982.13,62.48,0.0,1.0,0.0,137.32,0.9596
ramazankawish_suncorp_w015,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,982.869,1047.938,65.069,0.0,1.0,0.0,99.59,0.969
ramazankawish_suncorp_w016,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1049.03,1113.8,64.77,0.0,1.0,0.0,94.49,0.9587
ramazankawish_suncorp_w017,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1114.38,1181.949,67.569,0.0,1.0,0.0,118.99,0.9429
ramazankawish_suncorp_w018,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1183.14,1243.31,60.17,0.0,1.0,0.0,87.75,0.9296
ramazankawish_suncorp_w019,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1244.369,1319.589,75.22,0.0,1.0,0.0,103.7,0.959
ramazankawish_suncorp_w020,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1320.53,1385.0,64.47,0.001,0.999,0.064,123.78,0.9722
ramazankawish_suncorp_w021,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1385.619,1446.9,61.281,0.0,1.0,0.0,84.2,0.972
ramazankawish_suncorp_w022,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1448.319,1511.459,63.14,0.0,1.0,0.0,123.54,0.9646
ramazankawish_suncorp_w023,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1511.64,1572.66,61.02,0.0,1.0,0.0,128.81,0.9845
ramazankawish_suncorp_w024,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1573.18,1640.189,67.009,0.0,1.0,0.0,103.87,0.9679
ramazankawish_suncorp_w025,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1641.91,1708.38,66.47,0.0,1.0,0.0,92.97,0.9558
ramazankawish_suncorp_w026,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1708.91,1769.27,60.36,0.0,1.0,0.0,61.63,0.9134
ramazankawish_suncorp_w027,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1769.939,1830.849,60.91,0.0,1.0,0.0,93.58,0.9656
ramazankawish_suncorp_w028,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1831.489,1897.469,65.98,0.0,1.0,0.0,88.21,0.9575
ramazankawish_suncorp_w029,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1901.4,1969.739,68.339,0.0,1.0,0.0,75.51,0.9122
ramazankawish_suncorp_w030,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,1970.39,2032.619,62.229,0.0077,0.9923,0.48,101.24,0.9694
ramazankawish_suncorp_w031,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2033.449,2094.05,60.601,0.0,1.0,0.0,94.06,0.9651
ramazankawish_suncorp_w032,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2098.81,2159.05,60.24,0.0,1.0,0.0,68.73,0.9354
ramazankawish_suncorp_w033,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2165.439,2227.889,62.45,0.0,1.0,0.0,118.17,0.9622
ramazankawish_suncorp_w034,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2239.379,2305.459,66.08,0.0,1.0,0.0,87.17,0.9379
ramazankawish_suncorp_w035,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2306.27,2370.189,63.919,0.0,1.0,0.0,109.83,0.9357
ramazankawish_suncorp_w036,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2370.969,2437.729,66.76,0.0,1.0,0.0,100.66,0.9128
ramazankawish_suncorp_w037,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2438.239,2506.35,68.111,0.0,1.0,0.0,69.59,0.9703
ramazankawish_suncorp_w038,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2506.87,2574.889,68.019,0.0,1.0,0.0,42.34,0.9627
ramazankawish_suncorp_w039,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2575.709,2640.479,64.77,0.0,1.0,0.0,84.3,0.9354
ramazankawish_suncorp_w040,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2641.02,2702.31,61.29,0.0,1.0,0.0,71.46,0.9579
ramazankawish_suncorp_w041,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2704.449,2764.51,60.061,0.0,1.0,0.0,108.89,0.9389
ramazankawish_suncorp_w042,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2765.87,2825.87,60.0,0.0,1.0,0.0,126.0,0.9858
ramazankawish_suncorp_w043,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2826.83,2892.469,65.639,0.0063,0.9937,0.416,127.06,0.951
ramazankawish_suncorp_w044,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2893.1,2953.959,60.859,0.0,1.0,0.0,115.35,0.9694
ramazankawish_suncorp_w045,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,2955.639,3017.62,61.981,0.0,1.0,0.0,152.95,0.9815
ramazankawish_suncorp_w046,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3019.61,3091.11,71.5,0.0072,0.9928,0.512,116.64,0.9776
ramazankawish_suncorp_w047,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3094.729,3156.669,61.94,0.0,1.0,0.0,118.18,0.982
ramazankawish_suncorp_w048,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3157.05,3217.709,60.659,0.0,1.0,0.0,138.48,0.9818
ramazankawish_suncorp_w049,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3218.28,3280.919,62.639,0.0,1.0,0.0,88.12,0.9529
ramazankawish_suncorp_w050,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3282.0,3353.899,71.899,0.0,1.0,0.0,109.32,0.9613
ramazankawish_suncorp_w051,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3354.26,3423.719,69.459,0.0,1.0,0.0,76.02,0.9653
ramazankawish_suncorp_w052,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3425.59,3487.33,61.74,0.0031,0.9969,0.192,112.73,0.9544
ramazankawish_suncorp_w053,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3488.239,3563.489,75.25,0.0,1.0,0.0,121.2,0.9686
ramazankawish_suncorp_w054,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3564.09,3624.29,60.2,0.0,1.0,0.0,70.76,0.8563
ramazankawish_suncorp_w055,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3624.81,3686.86,62.05,0.0,1.0,0.0,79.29,0.9495
ramazankawish_suncorp_w056,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3687.52,3766.159,78.639,0.0,1.0,0.0,78.59,0.9517
ramazankawish_suncorp_w057,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3781.179,3858.34,77.161,0.0,1.0,0.0,144.63,0.957
ramazankawish_suncorp_w058,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3859.639,3929.0,69.361,0.0,1.0,0.0,122.84,0.9452
ramazankawish_suncorp_w059,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3929.689,3989.85,60.161,0.0,1.0,0.0,89.76,0.9602
ramazankawish_suncorp_w060,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,3990.979,4052.709,61.73,0.0057,0.9943,0.352,138.99,0.9458
ramazankawish_suncorp_w061,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4053.669,4114.278,60.609,0.0,1.0,0.0,91.08,0.9469
ramazankawish_suncorp_w062,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4115.399,4198.77,83.371,0.0,1.0,0.0,47.5,0.8716
ramazankawish_suncorp_w063,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4200.419,4266.77,66.351,0.0,1.0,0.0,113.94,0.9726
ramazankawish_suncorp_w064,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4267.319,4338.95,71.631,0.0,1.0,0.0,91.3,0.8997
ramazankawish_suncorp_w065,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4339.95,4400.839,60.889,0.0016,0.9984,0.096,133.03,0.9573
ramazankawish_suncorp_w066,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4402.97,4463.99,61.02,0.0,1.0,0.0,131.76,0.9751
ramazankawish_suncorp_w067,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4466.149,4538.16,72.011,0.0,1.0,0.0,96.65,0.9706
ramazankawish_suncorp_w068,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4540.529,4604.72,64.191,0.0,1.0,0.0,114.03,0.9352
ramazankawish_suncorp_w069,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4612.379,4681.069,68.69,0.0,1.0,0.0,85.6,0.9309
ramazankawish_suncorp_w070,ramazankawish_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_ramazankawish.mp4,4681.72,4729.089,47.369,0.0305,0.9695,0.48,124.13,0.9412
reneerussell99_suncorp_w000,reneerussell99_suncorp,project_73052603-e4d8-4aed-a9ce-cc5db15e6355_reneerussell99.mp4,2.64,87.099,84.459,0.0083,0.9917,0.2347,134.98,0.9914
